chart_id,family,seed,opportunity,proposal_id,parent_id,anchor_time,anchor_beat,end_time,end_beat,lane,membership,action,rng_before,rng_after
02D9D1781418E7442956D4D901C8C611E58256556AE9A828E72128C3B5B8E3EB,"NOWISEE | KO INU | RUKA",1,"OP-00005405-LnInterior-S53-T8240-A8240",0c0598f7c40832fc0466305a4fea7814b84782ef4dc4385c32ff585830b59006,O00000053,8240,23,249599999999993800106666667,8666,24,499199999999993466880000001,4,NoObservedRelation,ABSTAIN,110,110
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",16,"OP-00004643-LnInterior-S90-T20029-A20029",93cc626c54dbc70a4ce5ac3e530f513515a7dd009da3f34ecb30855e57876650,O00000090,20029,51,073950000000005107395,20294,51,749700000000005174970,0,NoObservedRelation,ABSTAIN,191,191
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",16,"OP-00004645-LnInterior-S91-T20029-A20029",e5b39c092640fd1fda0044b199209072695b6be0637ba204d7677956468a3319,O00000091,20029,51,073950000000005107395,20293,51,747150000000005174715,0,NoObservedRelation,ABSTAIN,194,194
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",16,"OP-00004647-LnInterior-S97-T25252-A25252",b359d4fb80309a76db102b6a9280c6eb89d0c796fb9031fc1b44d0e84877c79f,O00000097,25252,64,39260000000000643926,25301,64,517550000000006451755,5,CandidateNotObserved,ABSTAIN,231,231
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",16,"OP-00004646-LnInterior-S97-T25377-A25377",90d39707a1f9e9c8676ee8c297da2d8dd7b09a8daada93d6954093a2efbe21ae,O00000097,25377,64,711350000000006471135,25426,64,836300000000006483630,4,CandidateNotObserved,ABSTAIN,236,236
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",16,"OP-00004656-LnInterior-S1615-T112546-A112546",79708ba24eb154043a7fd03f8749283b5ebbd2bd0135d24ef9248b4e24934ea0,O00001615,112546,286,99230000000002869923,113036,288,241800000000028824180,1,CandidateNotObserved,ABSTAIN,2429,2429
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",16,"OP-00004671-LnInterior-S2792-T176272-A176272",d4091df6f69449080c49da5231b5d688e50589cd386e8308636e36e9a700989a,O00002792,176272,449,49360000000004494936,176370,449,743500000000044974350,5,NoObservedRelation,ABSTAIN,4255,4255
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",16,"OP-00004681-LnInterior-S4442-T263698-A263698",c31db1d1c3be4e6e1a9e498cf4e92025306780ba3a0b75dee3421f5527174cd4,O00004442,263698,672,42990000000006724299,263818,672,73590000000006727359,4,NoObservedRelation,ABSTAIN,6303,6303
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",16,"OP-00004682-LnInterior-S4443-T263698-A263698",408ccd77e6b78ddcdba0fab60389b9cd82ac4dc8c23f2d45181b291ef8377b2a,O00004443,263698,672,42990000000006724299,263818,672,73590000000006727359,0,NoObservedRelation,ABSTAIN,6306,6306
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",16,"OP-00004683-LnInterior-S4443-T263796-A263796",6c3fe9ca83e7d20acaca8e6763c895f33ad973ff1a6faed3e69b273efd4b16ff,O00004443,263796,672,67980000000006726798,263916,672,98580000000006729858,6,NoObservedRelation,ABSTAIN,6311,6311
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",16,"OP-00004680-LnInterior-S4442-T263918-A263918",e7c8c871adf8dd9d8cc3ca46d442405a883e6b153fd37c4d009a8c2e516b2d08,O00004442,263918,672,99090000000006729909,263993,673,182150000000067318215,6,NoObservedRelation,ABSTAIN,6315,6315
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",17,"OP-00004621-LnInterior-S47-T12264-A12264",bba7ab3fe1f1387b6f52edb0df66a341bac7f67bce52ecb37d8c40e00f05f8dc,O00000047,12264,31,27320000000000312732,12617,32,173350000000003217335,6,NoObservedRelation,ABSTAIN,101,101
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",17,"OP-00004625-LnInterior-S54-T13764-A13764",e09e099e81cfb0d3d4343ea8a70c503ef7fdc61995737d94a9dce58df3398524,O00000054,13764,35,09820000000000350982,14029,35,773950000000003577395,3,CandidateObservedUnique,ADMIT,124,124
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",17,"OP-00004632-LnInterior-S69-T16235-A16235",8fb709c3dc28c5f23b71065253ffe7892838ba3726ba04163390ab10ccd3705d,O00000069,16235,41,399250000000004139925,16853,42,975150000000004297515,2,CandidateNotObserved,ABSTAIN,153,153
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",17,"OP-00004639-LnInterior-S82-T18970-A18970",9a8f73b851898a282281361a23fd6e079978d8a6021b4c2d056dfc232eb3f1fb,O00000082,18970,48,37350000000000483735,19235,49,049250000000004904925,1,NoObservedRelation,ABSTAIN,189,189
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",17,"OP-00004640-LnInterior-S83-T19058-A19058",dc7212ae3da0603e3d03b52d9ba8e0e35488f3dd533675820d920782829e0174,O00000083,19058,48,59790000000000485979,19323,49,273650000000004927365,1,CandidateObservedUnique,ADMIT,196,196
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",17,"OP-00004643-LnInterior-S90-T20029-A20029",98ca36cc5db70f9b35ecab80ae019efd0b6a6b18b373b26690e8796ea910d0e5,O00000090,20029,51,073950000000005107395,20324,51,826200000000005182620,4,NoObservedRelation,ABSTAIN,205,205
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",17,"OP-00004645-LnInterior-S91-T20029-A20029",46d36faf4520296c8bb52a004ea293c8555cfddd3fb982e79c5555746cc007f9,O00000091,20029,51,073950000000005107395,20324,51,826200000000005182620,4,NoObservedRelation,ABSTAIN,208,208
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",17,"OP-00004646-LnInterior-S97-T25377-A25377",90d39707a1f9e9c8676ee8c297da2d8dd7b09a8daada93d6954093a2efbe21ae,O00000097,25377,64,711350000000006471135,25426,64,836300000000006483630,3,CandidateNotObserved,ABSTAIN,242,242
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",17,"OP-00004649-LnInterior-S315-T37651-A37651",8adb5c964e58144dc6fa73ad1ea283b0f046bcd8766b2da70e061b64121169f4,O00000315,37651,96,010050000000009601005,37945,96,759750000000009675975,2,CandidateNotObserved,ABSTAIN,560,560
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",17,"OP-00004656-LnInterior-S1615-T112546-A112546",34d7f04cee46c88e52652e67dc3371a096cbac0a71bb5dafda3a34f154e73c39,O00001615,112546,286,99230000000002869923,112621,287,183550000000028718355,4,CandidateNotObserved,ABSTAIN,2391,2391
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",17,"OP-00004665-LnInterior-S2000-T136958-A136958",f753dda24d75ed39c14f06a27a94c010e437dc4143dcca14727e05f44487be03,O00002000,136958,349,24290000000003492429,137056,349,49280000000003494928,2,CandidateNotObserved,ABSTAIN,2939,2939
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",17,"OP-00004673-LnInterior-S2942-T188340-A188340",41f4a1ece34dcfa0924a7413b0b81a4f1595c45031b75f4ecd84d0d44a46a013,O00002942,188340,480,2670000000000480267,188373,480,351150000000048035115,0,CandidateNotObserved,ABSTAIN,4360,4360
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",17,"OP-00004681-LnInterior-S4442-T263698-A263698",c31db1d1c3be4e6e1a9e498cf4e92025306780ba3a0b75dee3421f5527174cd4,O00004442,263698,672,42990000000006724299,263818,672,73590000000006727359,3,NoObservedRelation,ABSTAIN,6189,6189
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",18,"OP-00004608-LnInterior-S1-T2117-A2117",ea3d30c3c9d45614ea94631db7fcd1c3572585c120f19472a0137a0ba033f020,O00000001,2117,5,398350000000000539835,2382,6,074100000000000607410,3,CandidateObservedUnique,ADMIT,25,25
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",18,"OP-00004609-LnInterior-S1-T2382-A2382",f005ff63348f32ef01991bea5b1ef0367f2c93337c7d712564ce6d9c75406aba,O00000001,2382,6,07410000000000060741,2647,6,749850000000000674985,6,NoObservedRelation,ABSTAIN,28,28
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",18,"OP-00004619-LnInterior-S46-T12264-A12264",9cb0912df25ea1302259f180fb1222304558bfebf2c8f950e5c64ec88b48c94b,O00000046,12264,31,27320000000000312732,12529,31,948950000000003194895,6,NoObservedRelation,ABSTAIN,102,102
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",18,"OP-00004626-LnInterior-S60-T14823-A14823",153edfc4d4f15e223ab083001c351722984abb3632de69476e0685e1cb139651,O00000060,14823,37,798650000000003779865,15088,38,474400000000003847440,3,CandidateObservedUnique,ADMIT,137,137
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",18,"OP-00004628-LnInterior-S62-T14823-A14823",53e934bd910b484e796b9e332de8496249cfd05b7df3320776080c93714580ef,O00000062,14823,37,798650000000003779865,15088,38,474400000000003847440,0,CandidateObservedUnique,ADMIT,140,140
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",18,"OP-00004634-LnInterior-S75-T17647-A17647",02b32237c1cd64b7008f5f6e4da385aab87e6e42859d34a64fa39769161e9d58,O00000075,17647,44,999850000000004499985,17911,45,673050000000004567305,1,CandidateObservedUnique,ADMIT,182,182
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",18,"OP-00004640-LnInterior-S83-T19058-A19058",dc7212ae3da0603e3d03b52d9ba8e0e35488f3dd533675820d920782829e0174,O00000083,19058,48,59790000000000485979,19323,49,273650000000004927365,6,CandidateObservedUnique,ADMIT,202,202
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",18,"OP-00004643-LnInterior-S90-T20029-A20029",93cc626c54dbc70a4ce5ac3e530f513515a7dd009da3f34ecb30855e57876650,O00000090,20029,51,073950000000005107395,20294,51,749700000000005174970,4,NoObservedRelation,ABSTAIN,209,209
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",18,"OP-00004645-LnInterior-S91-T20029-A20029",d8c6d61735efac275adf1c56c0c32fc4ef659754c355692e318ddcfc315807a8,O00000091,20029,51,073950000000005107395,20411,52,048050000000005204805,3,NoObservedRelation,ABSTAIN,212,212
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",18,"OP-00004644-LnInterior-S91-T20509-A20509",7c51d94086ff14ad325a0857f74ffc35597c21a5e4534cdb7889da1b3d5c2787,O00000091,20509,52,297950000000005229795,20804,53,050200000000005305020,5,CandidateNotObserved,ABSTAIN,223,223
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",18,"OP-00004646-LnInterior-S97-T25377-A25377",90d39707a1f9e9c8676ee8c297da2d8dd7b09a8daada93d6954093a2efbe21ae,O00000097,25377,64,711350000000006471135,25426,64,836300000000006483630,3,CandidateNotObserved,ABSTAIN,254,254
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",18,"OP-00004657-LnInterior-S1615-T112938-A112938",59d03f772c19152c5d6aa24e072e6a2e19ad0180d06c7aa10d711e3995ede3ae,O00001615,112938,287,99190000000002879919,113013,288,183150000000028818315,2,CandidateNotObserved,ABSTAIN,2388,2388
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",18,"OP-00004672-LnInterior-S2942-T188265-A188265",2f995af898161d6fd2834c1893fcfcc21412d6ebade0ec0ff6a4887ca221acee,O00002942,188265,480,075750000000048007575,188298,480,159900000000048015990,0,NoObservedRelation,ABSTAIN,4290,4290
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",18,"OP-00004681-LnInterior-S4442-T263698-A263698",24c2a42d3e3f198818b18f50374d8ec46844be1f91c8ff5c835610fbfa958205,O00004442,263698,672,42990000000006724299,263918,672,99090000000006729909,0,NoObservedRelation,ABSTAIN,6115,6115
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",18,"OP-00004680-LnInterior-S4442-T263918-A263918",e7c8c871adf8dd9d8cc3ca46d442405a883e6b153fd37c4d009a8c2e516b2d08,O00004442,263918,672,99090000000006729909,263993,673,182150000000067318215,0,NoObservedRelation,ABSTAIN,6123,6123
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",19,"OP-00004608-LnInterior-S1-T2117-A2117",ea3d30c3c9d45614ea94631db7fcd1c3572585c120f19472a0137a0ba033f020,O00000001,2117,5,398350000000000539835,2382,6,074100000000000607410,3,CandidateObservedUnique,ADMIT,21,21
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",19,"OP-00004615-LnInterior-S29-T8029-A8029",c7d9aa3fb9123dfda0d63d1fa9a5e974db3f52f90deee7c0013d6bf2013dd4b5,O00000029,8029,20,473950000000002047395,8294,21,149700000000002114970,2,NoObservedRelation,ABSTAIN,71,71
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",19,"OP-00004618-LnInterior-S46-T12000-A12000",9b31d48cf6794abb3394989a70703cae7aaf6879ea34e52a6e62b526303f5828,O00000046,12000,30,60000000000000306,12264,31,27320000000000312732,6,CandidateObservedUnique,ADMIT,108,108
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",19,"OP-00004622-LnInterior-S52-T13411-A13411",b10351b05e70d68c63a5ee50c293f121be4e4d2abd22d9e4de2e18749916645c,O00000052,13411,34,198050000000003419805,14382,36,67410000000000366741,1,CandidateNotObserved,ABSTAIN,127,127
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",19,"OP-00004623-LnInterior-S52-T13764-A13764",1ee1e85dfc438ef616e9a21a5f2e22b5b0c823aaa6cf5b02d87f3e5e214bbb78,O00000052,13764,35,09820000000000350982,14382,36,67410000000000366741,3,CandidateNotObserved,ABSTAIN,135,135
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",19,"OP-00004625-LnInterior-S54-T13764-A13764",00415ea9f750176f4ef1e68c6e95877020fc6e7e088c7dd2e79b3a9ecdddae36,O00000054,13764,35,09820000000000350982,15088,38,474400000000003847440,0,CandidateNotObserved,ABSTAIN,138,138
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",19,"OP-00004628-LnInterior-S62-T14823-A14823",53e934bd910b484e796b9e332de8496249cfd05b7df3320776080c93714580ef,O00000062,14823,37,798650000000003779865,15088,38,474400000000003847440,0,CandidateObservedUnique,ADMIT,150,150
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",19,"OP-00004630-LnInterior-S68-T16235-A16235",eee4bbaaf1cc7461ee76401c266f041d15b7ad9e0a3cea5bdc8820f48196732c,O00000068,16235,41,399250000000004139925,16500,42,075000000000004207500,2,CandidateObservedUnique,ADMIT,164,164
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",19,"OP-00004632-LnInterior-S69-T16235-A16235",17de2308a7a079205c9c575c87bb618927b39514dcb94e22fd1c71be29d6541f,O00000069,16235,41,399250000000004139925,16500,42,075000000000004207500,4,CandidateObservedUnique,ADMIT,167,167
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",19,"OP-00004631-LnInterior-S68-T16588-A16588",69f090f4e4162d651b491718df7c5609fddee1d37b62ddf5af9b6b573c955597,O00000068,16588,42,29940000000000422994,16853,42,975150000000004297515,2,CandidateObservedUnique,ADMIT,174,174
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",19,"OP-00004635-LnInterior-S75-T17911-A17911",f54ed77e6908b1e3a90a08e1524d56fe8d9106ac37882694085e62e288321bb8,O00000075,17911,45,673050000000004567305,18175,46,346250000000004634625,0,NoObservedRelation,ABSTAIN,190,190
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",19,"OP-00004639-LnInterior-S82-T18970-A18970",44f8933e7c8e79f9b57d12188dff231c02f49ec903c8eaeacd4b29d202e71e94,O00000082,18970,48,37350000000000483735,19323,49,273650000000004927365,1,NoObservedRelation,ABSTAIN,203,203
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",19,"OP-00004638-LnInterior-S82-T19058-A19058",26132dead400e485da3ec8c7132524c15a154f7feab13775b09953d662a59ccf,O00000082,19058,48,59790000000000485979,19323,49,273650000000004927365,6,CandidateObservedUnique,ADMIT,209,209
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",19,"OP-00004643-LnInterior-S90-T20029-A20029",93cc626c54dbc70a4ce5ac3e530f513515a7dd009da3f34ecb30855e57876650,O00000090,20029,51,073950000000005107395,20294,51,749700000000005174970,4,NoObservedRelation,ABSTAIN,219,219
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",19,"OP-00004645-LnInterior-S91-T20029-A20029",62bb6a786c565e357cac48659596b204db36885e220cf2fd77c77887abbea15a,O00000091,20029,51,073950000000005107395,20323,51,823650000000005182365,4,NoObservedRelation,ABSTAIN,222,222
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",19,"OP-00004642-LnInterior-S90-T20509-A20509",b183b9b835be135e024c83339501f152595ac8056865f1c33bb23d0f99b5cc0a,O00000090,20509,52,297950000000005229795,20959,53,445450000000005344545,5,CandidateNotObserved,ABSTAIN,230,230
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",19,"OP-00004644-LnInterior-S91-T20509-A20509",7c51d94086ff14ad325a0857f74ffc35597c21a5e4534cdb7889da1b3d5c2787,O00000091,20509,52,297950000000005229795,20804,53,050200000000005305020,5,CandidateNotObserved,ABSTAIN,233,233
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",19,"OP-00004656-LnInterior-S1615-T112546-A112546",9781424d20fc643c240c1043f01c3ad484e33514632fd031ea9a81a498c0bebc,O00001615,112546,286,99230000000002869923,112939,287,994450000000028799445,1,CandidateNotObserved,ABSTAIN,2423,2423
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",19,"OP-00004657-LnInterior-S1615-T112938-A112938",b5fb82105f62d742d2e5ca39bfbc941621a1534cf267e6f2958c62ba817ae185,O00001615,112938,287,99190000000002879919,113428,289,241400000000028924140,2,CandidateNotObserved,ABSTAIN,2427,2427
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",19,"OP-00004665-LnInterior-S2000-T136958-A136958",f753dda24d75ed39c14f06a27a94c010e437dc4143dcca14727e05f44487be03,O00002000,136958,349,24290000000003492429,137056,349,49280000000003494928,2,CandidateNotObserved,ABSTAIN,2975,2975
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",19,"OP-00004672-LnInterior-S2942-T188265-A188265",2f995af898161d6fd2834c1893fcfcc21412d6ebade0ec0ff6a4887ca221acee,O00002942,188265,480,075750000000048007575,188298,480,159900000000048015990,5,NoObservedRelation,ABSTAIN,4426,4426
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",19,"OP-00004681-LnInterior-S4442-T263698-A263698",c31db1d1c3be4e6e1a9e498cf4e92025306780ba3a0b75dee3421f5527174cd4,O00004442,263698,672,42990000000006724299,263818,672,73590000000006727359,0,NoObservedRelation,ABSTAIN,6243,6243
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",19,"OP-00004683-LnInterior-S4443-T263796-A263796",6c3fe9ca83e7d20acaca8e6763c895f33ad973ff1a6faed3e69b273efd4b16ff,O00004443,263796,672,67980000000006726798,263916,672,98580000000006729858,6,NoObservedRelation,ABSTAIN,6249,6249
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",20,"OP-00004609-LnInterior-S1-T2382-A2382",f005ff63348f32ef01991bea5b1ef0367f2c93337c7d712564ce6d9c75406aba,O00000001,2382,6,07410000000000060741,2647,6,749850000000000674985,0,NoObservedRelation,ABSTAIN,20,20
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",20,"OP-00004613-LnInterior-S22-T6617-A6617",e92b4594583ea871fa98bc74d3f649fb7d17dfddcc22f48142657b79cd556710,O00000022,6617,16,873350000000001687335,6882,17,549100000000001754910,1,NoObservedRelation,ABSTAIN,55,55
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",20,"OP-00004615-LnInterior-S29-T8029-A8029",c7d9aa3fb9123dfda0d63d1fa9a5e974db3f52f90deee7c0013d6bf2013dd4b5,O00000029,8029,20,473950000000002047395,8294,21,149700000000002114970,6,NoObservedRelation,ABSTAIN,71,71
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",20,"OP-00004619-LnInterior-S46-T12264-A12264",b60160468ae359476bef0f4fee5335c038edea2951fc22e87cb8dceed285f858,O00000046,12264,31,27320000000000312732,12528,31,94640000000000319464,3,NoObservedRelation,ABSTAIN,108,108
E73B098AA0CB6FA3BECE45E9551EF225412F5E01F6398184093A40B944F0AAE0,"NJK RECORD FEAT. 3L | SPRING OF DREAMS | ITZBENJA616",20,"OP-00004621-LnInterior-S47-T12264-A12264",4b923f505a87a3c79a2ad8516c4093cd76fd3c08b0092299ec9e46d94043ac9c,O00000047,12264,31,27320000000000312732,14029,35,773950000000003577395,3,NoObservedRelation,ABSTAIN,111,111
